class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
81,GPE,11.764705882352942,0.9,ApodacaPark,HMM,2015
81,PPA,6.172839506172839,0.45,ApodacaPark,HMM,2015
210,GPE,81.17647058823529,6.21,ApodacaPark,HMM,2015
210,PPA,85.18518518518519,6.21,ApodacaPark,HMM,2015
230,GPE,3.5294117647058822,0.27,ApodacaPark,HMM,2015
230,PPA,0.0,0.0,ApodacaPark,HMM,2015
33,GPE,0.851063829787234,0.18,ArbutusGrovePark,HMM,2015
33,PPA,0.0,0.0,ArbutusGrovePark,HMM,2015
40,GPE,4.25531914893617,0.9,ArbutusGrovePark,HMM,2015
40,PPA,0.0,0.0,ArbutusGrovePark,HMM,2015
50,GPE,1.702127659574468,0.36,ArbutusGrovePark,HMM,2015
50,PPA,1.953125,0.45,ArbutusGrovePark,HMM,2015
80,GPE,17.872340425531913,3.78,ArbutusGrovePark,HMM,2015
80,PPA,0.0,0.0,ArbutusGrovePark,HMM,2015
81,GPE,17.872340425531913,3.78,ArbutusGrovePark,HMM,2015
81,PPA,0.78125,0.18,ArbutusGrovePark,HMM,2015
100,GPE,0.425531914893617,0.09,ArbutusGrovePark,HMM,2015
100,PPA,0.0,0.0,ArbutusGrovePark,HMM,2015
210,GPE,51.91489361702128,10.98,ArbutusGrovePark,HMM,2015
210,PPA,87.890625,20.25,ArbutusGrovePark,HMM,2015
220,GPE,0.0,0.0,ArbutusGrovePark,HMM,2015
220,PPA,1.171875,0.27,ArbutusGrovePark,HMM,2015
230,GPE,5.1063829787234045,1.08,ArbutusGrovePark,HMM,2015
230,PPA,8.203125,1.89,ArbutusGrovePark,HMM,2015
20,GPE,0.2984399444587556,42.75,ArcticPacificLakesPark,HMM,2015
20,PPA,1.585399814777636,220.32,ArcticPacificLakesPark,HMM,2015
31,GPE,1.7743040066347913,254.16,ArcticPacificLakesPark,HMM,2015
31,PPA,0.7518991768614524,104.49,ArcticPacificLakesPark,HMM,2015
32,GPE,0.09864225532636764,14.13,ArcticPacificLakesPark,HMM,2015
32,PPA,0.038857838597491076,5.4,ArcticPacificLakesPark,HMM,2015
33,GPE,4.118471233530827,589.95,ArcticPacificLakesPark,HMM,2015
33,PPA,2.4849587783095544,345.33,ArcticPacificLakesPark,HMM,2015
40,GPE,0.02261860631687411,3.24,ArcticPacificLakesPark,HMM,2015
40,PPA,0.009714459649372769,1.35,ArcticPacificLakesPark,HMM,2015
50,GPE,22.075131470649218,3162.15,ArcticPacificLakesPark,HMM,2015
50,PPA,27.050236709000124,3759.12,ArcticPacificLakesPark,HMM,2015
80,GPE,0.16901125275664264,24.21,ArcticPacificLakesPark,HMM,2015
80,PPA,0.04209599181394867,5.85,ArcticPacificLakesPark,HMM,2015
81,GPE,0.10492520152549933,15.03,ArcticPacificLakesPark,HMM,2015
81,PPA,0.05375334339319599,7.47,ArcticPacificLakesPark,HMM,2015
100,GPE,16.35702213481946,2343.06,ArcticPacificLakesPark,HMM,2015
100,PPA,12.706513221379582,1765.8,ArcticPacificLakesPark,HMM,2015
210,GPE,39.602038187747,5672.79,ArcticPacificLakesPark,HMM,2015
210,PPA,49.71277580970021,6908.49,ArcticPacificLakesPark,HMM,2015
220,GPE,14.878644894163772,2131.29,ArcticPacificLakesPark,HMM,2015
220,PPA,5.3403622845818575,742.14,ArcticPacificLakesPark,HMM,2015
230,GPE,0.5007508120707962,71.73,ArcticPacificLakesPark,HMM,2015
230,PPA,0.2234325719355737,31.05,ArcticPacificLakesPark,HMM,2015
20,GPE,49.5,8.91,ArrowLakesParkBurtonSite,HMM,2015
20,PPA,26.842105263157894,4.59,ArrowLakesParkBurtonSite,HMM,2015
33,GPE,5.0,0.9,ArrowLakesParkBurtonSite,HMM,2015
33,PPA,18.42105263157895,3.15,ArrowLakesParkBurtonSite,HMM,2015
40,GPE,3.0,0.54,ArrowLakesParkBurtonSite,HMM,2015
40,PPA,15.789473684210526,2.7,ArrowLakesParkBurtonSite,HMM,2015
