class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
0,PPA,99.90706262421456,481425.03,RM,disturbance,2007
1000,GPE,0.07085460210732422,300.15,RM,disturbance,2007
1000,PPA,0.011430400719592285,55.08,RM,disturbance,2007
1001,GPE,0.03246351784707389,137.52,RM,disturbance,2007
1001,PPA,0.0010645961454522227,5.13,RM,disturbance,2007
1002,GPE,0.13276474020050047,562.41,RM,disturbance,2007
1002,PPA,0.0011206275215286555,5.4,RM,disturbance,2007
1003,GPE,0.0875325219436809,370.8,RM,disturbance,2007
1003,PPA,0.07932175139887,382.23,RM,disturbance,2007
1005,GPE,0.010197963721593891,43.2,RM,disturbance,2007
1005,PPA,0.0,0.0,RM,disturbance,2007
0,GPE,99.42432494791602,421175.34,RM,disturbance,2008
0,PPA,99.91376771221837,481457.34,RM,disturbance,2008
1000,GPE,0.036606440608971405,155.07,RM,disturbance,2008
1000,PPA,0.02181488241909116,105.12,RM,disturbance,2008
1001,GPE,0.18934219309759323,802.08,RM,disturbance,2008
1001,PPA,0.0003735425071762185,1.8,RM,disturbance,2008
1002,GPE,0.08589659859667521,363.87,RM,disturbance,2008
1002,PPA,0.011673203349256828,56.25,RM,disturbance,2008
1003,GPE,0.2530582205998017,1071.99,RM,disturbance,2008
1003,PPA,0.019461564623880982,93.78,RM,disturbance,2008
1004,GPE,0.0031868636629980907,13.5,RM,disturbance,2008
1004,PPA,0.03290909488222485,158.58,RM,disturbance,2008
1005,GPE,0.007584735517935456,32.13,RM,disturbance,2008
1005,PPA,0.0,0.0,RM,disturbance,2008
0,GPE,99.82988521766916,422893.35,RM,disturbance,2009
0,PPA,99.8576616276405,481186.98,RM,disturbance,2009
1000,GPE,0.01298115798727889,54.99,RM,disturbance,2009
1000,PPA,0.005565783356925655,26.82,RM,disturbance,2009
1001,GPE,0.0,0.0,RM,disturbance,2009
1001,PPA,0.00031751113109978573,1.53,RM,disturbance,2009
1002,GPE,0.06386474780648174,270.54,RM,disturbance,2009
1002,PPA,0.00013073987751167646,0.63,RM,disturbance,2009
1003,GPE,0.08443064131169609,357.66,RM,disturbance,2009
1003,PPA,0.13632433799396093,656.91,RM,disturbance,2009
1004,GPE,0.0013172369807058775,5.58,RM,disturbance,2009
1004,PPA,0.0,0.0,RM,disturbance,2009
1005,GPE,0.007520998244675494,31.86,RM,disturbance,2009
1005,PPA,0.0,0.0,RM,disturbance,2009
0,GPE,99.36972335048999,420944.04,RM,disturbance,2010
0,PPA,99.90336455339352,481407.21,RM,disturbance,2010
1000,GPE,0.05237079286193529,221.85,RM,disturbance,2010
1000,PPA,0.00423970745645008,20.43,RM,disturbance,2010
1002,GPE,0.3035381410216915,1285.83,RM,disturbance,2010
1002,PPA,0.0006536993875583824,3.15,RM,disturbance,2010
1003,GPE,0.209206976596948,886.23,RM,disturbance,2010
1003,PPA,0.09174203976247926,442.08,RM,disturbance,2010
1004,GPE,0.0010835336454193508,4.59,RM,disturbance,2010
1004,PPA,0.0,0.0,RM,disturbance,2010
1005,GPE,0.06407720538401494,271.44,RM,disturbance,2010
1005,PPA,0.0,0.0,RM,disturbance,2010
0,GPE,99.81235746752267,422819.1,RM,disturbance,2011
0,PPA,99.97954854773211,481774.32,RM,disturbance,2011
1000,GPE,0.024560095962838622,104.04,RM,disturbance,2011
1000,PPA,0.00846073778754135,40.77,RM,disturbance,2011
1002,GPE,0.12955663077974905,548.82,RM,disturbance,2011
1002,PPA,0.0001680941282292983,0.81,RM,disturbance,2011
1003,GPE,0.03118877238187465,132.12,RM,disturbance,2011
1003,PPA,0.011822620352127316,56.97,RM,disturbance,2011
1005,GPE,0.0023370333528652666,9.9,RM,disturbance,2011
1005,PPA,0.0,0.0,RM,disturbance,2011
0,GPE,99.89302760971204,423160.83,RM,disturbance,2012
0,PPA,99.97142399820102,481735.17,RM,disturbance,2012
1000,GPE,0.03450311059139266,146.16,RM,disturbance,2012
1000,PPA,0.013877104141596517,66.87,RM,disturbance,2012
1001,GPE,0.00016996606202656484,0.72,RM,disturbance,2012
1001,PPA,0.0,0.0,RM,disturbance,2012
1002,GPE,0.0567049274436127,240.21,RM,disturbance,2012
1002,PPA,0.002689506051668773,12.96,RM,disturbance,2012
1003,GPE,0.015254454066884195,64.62,RM,disturbance,2012
1003,PPA,0.012009391605715425,57.87,RM,disturbance,2012
1005,GPE,0.0003399321240531297,1.44,RM,disturbance,2012
1005,PPA,0.0,0.0,RM,disturbance,2012
0,GPE,99.73933579812451,422509.77,RM,disturbance,2013
0,PPA,99.72968596468193,480570.3,RM,disturbance,2013
1000,GPE,0.06326986658938877,268.02,RM,disturbance,2013
1000,PPA,0.04493716361329909,216.54,RM,disturbance,2013
1001,GPE,0.01963108016406824,83.16,RM,disturbance,2013
1001,PPA,0.07586648320748998,365.58,RM,disturbance,2013
1002,GPE,0.06082660444775689,257.67,RM,disturbance,2013
1002,PPA,0.0090584057990233,43.65,RM,disturbance,2013
1003,GPE,0.10023748508016662,424.62,RM,disturbance,2013
1003,PPA,0.13871501003988873,668.43,RM,disturbance,2013
1004,GPE,0.0014659572849791218,6.21,RM,disturbance,2013
1004,PPA,0.0017369726583694159,8.37,RM,disturbance,2013
1005,GPE,0.015233208309130873,64.53,RM,disturbance,2013
1005,PPA,0.0,0.0,RM,disturbance,2013
0,GPE,99.54742286833877,421696.8,RM,disturbance,2014
0,PPA,99.67595187502464,480311.37,RM,disturbance,2014
1000,GPE,0.10295694207259165,436.14,RM,disturbance,2014
1000,PPA,0.11688145049543877,563.22,RM,disturbance,2014
1001,GPE,0.02345531655966595,99.36,RM,disturbance,2014
1001,PPA,0.01335414463154981,64.35,RM,disturbance,2014
1002,GPE,0.10489030602814384,444.33,RM,disturbance,2014
1002,PPA,0.028146427915728064,135.63,RM,disturbance,2014
1003,GPE,0.19552470860380952,828.27,RM,disturbance,2014
1003,PPA,0.16342484688959558,787.5,RM,disturbance,2014
1004,GPE,0.0016359233470056866,6.93,RM,disturbance,2014
1004,PPA,0.002241255043057311,10.8,RM,disturbance,2014
1005,GPE,0.024113935050018888,102.15,RM,disturbance,2014
1005,PPA,0.0,0.0,RM,disturbance,2014
0,GPE,99.64545079461259,422112.06,RM,disturbance,2015
0,PPA,99.84989194349123,481149.54,RM,disturbance,2015
1000,GPE,0.03053015389152171,129.33,RM,disturbance,2015
1000,PPA,0.02766082265639898,133.29,RM,disturbance,2015
1001,GPE,0.0010835336454193508,4.59,RM,disturbance,2015
1001,PPA,0.07549294070031376,363.78,RM,disturbance,2015
1002,GPE,0.06792268753736598,287.73,RM,disturbance,2015
1002,PPA,0.004370447333961756,21.06,RM,disturbance,2015
1003,GPE,0.2512948227062761,1064.52,RM,disturbance,2015
1003,PPA,0.04207956343340101,202.77,RM,disturbance,2015
